Time [s], Analyzer Name, Decoded Protocol Result,,,,Register,Sub-Register,Read,Write,Comment
3.221422728,I2C,0x04 + ACK,,,,,,,,
3.221450544,I2C,0xF0 + NAK,,,,,,,,
3.22157866,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.221606428,I2C,0x7F + ACK,,,,,,,,
3.221633616,I2C,0x20 + ACK,,,,,,,,
3.221691736,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.221719436,I2C,0x14 + ACK,,,,,,,,
3.221753372,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.221780068,I2C,0x38 + NAK,,,,,,,,
3.221855624,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.221883324,I2C,0x7F + ACK,,,,,,,,
3.221910516,I2C,0x20 + ACK,,,,,,,,
3.221968632,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.221996396,I2C,0x01 + ACK,,,,,,,,
3.222030332,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.222057028,I2C,0x38 + NAK,,,,,,,,
3.22212258,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.222150344,I2C,0x15 + ACK,,,,,,,,
3.222184284,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.222210976,I2C,0x00 + NAK,,,,,,,,
3.222275344,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
3.222319852,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
3.261352424,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.261380192,I2C,0x7F + ACK,,,,,,,,
3.26140738,I2C,0x00 + ACK,,,,,,,,
3.26146556,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.261493328,I2C,0x1A + ACK,,,,,,,,
3.261527264,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.261553956,I2C,0x01 + NAK,,,,,,,,
3.261629576,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.26165734,I2C,0x7F + ACK,,,,,,,,
3.261684528,I2C,0x00 + ACK,,,,,,,,
3.261742708,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.261770472,I2C,0x2D + ACK,,,,,,,,
3.261804412,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.261831044,I2C,0x00 + ACK,,,,,,,,
3.261858796,I2C,0x48 + ACK,,,,,,,,
3.261886544,I2C,0xFF + ACK,,,,,,,,
3.261914296,I2C,0x80 + ACK,,,,,,,,
3.261942052,I2C,0x40 + ACK,,,,,,,,
3.261969804,I2C,0x40 + ACK,,,,,,,,
3.261997552,I2C,0xFF + ACK,,,,,,,,
3.262025304,I2C,0xCA + ACK,,,,,,,,
3.262053056,I2C,0xFE + ACK,,,,,,,,
3.262080808,I2C,0xFA + ACK,,,,,,,,
3.262108564,I2C,0xFE + ACK,,,,,,,,
3.262136316,I2C,0x98 + ACK,,,,,,,,
3.262164068,I2C,0x04 + ACK,,,,,,,,
3.262191888,I2C,0x70 + NAK,,,,,,,,
3.26232,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.262347768,I2C,0x7F + ACK,,,,,,,,
3.262374956,I2C,0x20 + ACK,,,,,,,,
3.262433076,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.26246084,I2C,0x14 + ACK,,,,,,,,
3.262494588,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.26252128,I2C,0x38 + NAK,,,,,,,,
3.262596836,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.26262454,I2C,0x7F + ACK,,,,,,,,
3.262651732,I2C,0x20 + ACK,,,,,,,,
3.262709848,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.262737612,I2C,0x01 + ACK,,,,,,,,
3.26277136,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.262798052,I2C,0x38 + NAK,,,,,,,,
3.262863608,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.262891376,I2C,0x15 + ACK,,,,,,,,
3.262925312,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.262952004,I2C,0x00 + NAK,,,,,,,,
3.263016372,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
3.26306088,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
3.302090892,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.302118596,I2C,0x7F + ACK,,,,,,,,
3.302145784,I2C,0x00 + ACK,,,,,,,,
3.302203964,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.302231728,I2C,0x1A + ACK,,,,,,,,
3.302265664,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.302292356,I2C,0x01 + NAK,,,,,,,,
3.302367976,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.302395744,I2C,0x7F + ACK,,,,,,,,
3.302422932,I2C,0x00 + ACK,,,,,,,,
3.302481048,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.302508752,I2C,0x2D + ACK,,,,,,,,
3.302542688,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.302569316,I2C,0xFF + ACK,,,,,,,,
3.302597068,I2C,0xA0 + ACK,,,,,,,,
3.302624824,I2C,0xFF + ACK,,,,,,,,
3.302652576,I2C,0x98 + ACK,,,,,,,,
3.302680328,I2C,0x40 + ACK,,,,,,,,
3.30270808,I2C,0x58 + ACK,,,,,,,,
3.302735832,I2C,0xFF + ACK,,,,,,,,
3.302763584,I2C,0xD7 + ACK,,,,,,,,
3.302791336,I2C,0xFF + ACK,,,,,,,,
3.302819088,I2C,0xD3 + ACK,,,,,,,,
3.302846844,I2C,0x00 + ACK,,,,,,,,
3.302874596,I2C,0x59 + ACK,,,,,,,,
3.302902348,I2C,0x04 + ACK,,,,,,,,
3.30293016,I2C,0xF0 + NAK,,,,,,,,
3.30305822,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.303085984,I2C,0x7F + ACK,,,,,,,,
3.303113176,I2C,0x20 + ACK,,,,,,,,
3.303171292,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.303199056,I2C,0x14 + ACK,,,,,,,,
3.303232992,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.303259688,I2C,0x38 + NAK,,,,,,,,
3.30333524,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.303362944,I2C,0x7F + ACK,,,,,,,,
3.303390132,I2C,0x20 + ACK,,,,,,,,
3.303448252,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.303476016,I2C,0x01 + ACK,,,,,,,,
3.303509952,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.303536644,I2C,0x38 + NAK,,,,,,,,
3.3036022,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.303629964,I2C,0x15 + ACK,,,,,,,,
3.303663716,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.303690408,I2C,0x00 + NAK,,,,,,,,
3.303754776,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
3.303799284,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
3.342829296,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.34285706,I2C,0x7F + ACK,,,,,,,,
3.342884252,I2C,0x00 + ACK,,,,,,,,
3.342942432,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.342970196,I2C,0x1A + ACK,,,,,,,,
3.343003944,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.343030636,I2C,0x01 + NAK,,,,,,,,
3.343106256,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.34313402,I2C,0x7F + ACK,,,,,,,,
3.343161212,I2C,0x00 + ACK,,,,,,,,
3.343219328,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.343247028,I2C,0x2D + ACK,,,,,,,,
3.343280968,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.343307596,I2C,0xFF + ACK,,,,,,,,
3.343335348,I2C,0x30 + ACK,,,,,,,,
3.3433631,I2C,0xFF + ACK,,,,,,,,
3.343390856,I2C,0xE8 + ACK,,,,,,,,
3.343418608,I2C,0x40 + ACK,,,,,,,,
3.343446356,I2C,0xA0 + ACK,,,,,,,,
3.343474112,I2C,0xFE + ACK,,,,,,,,
3.343501864,I2C,0xC2 + ACK,,,,,,,,
3.343529616,I2C,0xFF + ACK,,,,,,,,
3.343557368,I2C,0xC3 + ACK,,,,,,,,
3.34358512,I2C,0xFE + ACK,,,,,,,,
3.343612872,I2C,0x68 + ACK,,,,,,,,
3.343640624,I2C,0x04 + ACK,,,,,,,,
3.343668436,I2C,0xB0 + NAK,,,,,,,,
3.343796496,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.343824264,I2C,0x7F + ACK,,,,,,,,
3.343851452,I2C,0x20 + ACK,,,,,,,,
3.343909568,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.343937336,I2C,0x14 + ACK,,,,,,,,
3.343971272,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.343997968,I2C,0x38 + NAK,,,,,,,,
3.34407352,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.34410122,I2C,0x7F + ACK,,,,,,,,
3.344128412,I2C,0x20 + ACK,,,,,,,,
3.344186528,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.344214292,I2C,0x01 + ACK,,,,,,,,
3.344248228,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.34427492,I2C,0x38 + NAK,,,,,,,,
3.344340476,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.344368244,I2C,0x15 + ACK,,,,,,,,
3.34440218,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.344428876,I2C,0x00 + NAK,,,,,,,,
3.34449324,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
3.344537748,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
3.383569012,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.383596776,I2C,0x7F + ACK,,,,,,,,
3.383623964,I2C,0x00 + ACK,,,,,,,,
3.383682148,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.383709912,I2C,0x1A + ACK,,,,,,,,
3.38374366,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.383770356,I2C,0x01 + NAK,,,,,,,,
3.383845972,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.383873736,I2C,0x7F + ACK,,,,,,,,
3.383900924,I2C,0x00 + ACK,,,,,,,,
3.383959044,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.383986744,I2C,0x2D + ACK,,,,,,,,
3.384020684,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.384047312,I2C,0xFF + ACK,,,,,,,,
3.384075064,I2C,0xF0 + ACK,,,,,,,,
3.384102816,I2C,0xFF + ACK,,,,,,,,
3.384130572,I2C,0x78 + ACK,,,,,,,,
3.384158324,I2C,0x40 + ACK,,,,,,,,
3.384186076,I2C,0x00 + ACK,,,,,,,,
3.384213824,I2C,0xFF + ACK,,,,,,,,
3.384241576,I2C,0x99 + ACK,,,,,,,,
3.384269332,I2C,0x00 + ACK,,,,,,,,
3.384297084,I2C,0x63 + ACK,,,,,,,,
3.384324836,I2C,0x00 + ACK,,,,,,,,
3.384352588,I2C,0x16 + ACK,,,,,,,,
3.38438034,I2C,0x04 + ACK,,,,,,,,
3.384408152,I2C,0xA0 + NAK,,,,,,,,
3.384536276,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.38456398,I2C,0x7F + ACK,,,,,,,,
3.384591168,I2C,0x20 + ACK,,,,,,,,
3.384649284,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.384677052,I2C,0x14 + ACK,,,,,,,,
3.384710988,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.38473768,I2C,0x38 + NAK,,,,,,,,
3.384813236,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.384840936,I2C,0x7F + ACK,,,,,,,,
3.384868124,I2C,0x20 + ACK,,,,,,,,
3.384926244,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.384954008,I2C,0x01 + ACK,,,,,,,,
3.384987944,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.38501464,I2C,0x38 + NAK,,,,,,,,
3.385080192,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.38510796,I2C,0x15 + ACK,,,,,,,,
3.385141896,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.385168588,I2C,0x00 + NAK,,,,,,,,
3.385232956,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
3.385277464,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
3.424393732,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.4244215,I2C,0x7F + ACK,,,,,,,,
3.424448688,I2C,0x00 + ACK,,,,,,,,
3.424513116,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.424540884,I2C,0x1A + ACK,,,,,,,,
3.424574632,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.424601324,I2C,0x01 + NAK,,,,,,,,
3.424676944,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.424704708,I2C,0x7F + ACK,,,,,,,,
3.4247319,I2C,0x00 + ACK,,,,,,,,
3.424790016,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.42481772,I2C,0x2D + ACK,,,,,,,,
3.424851656,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.424878284,I2C,0xFF + ACK,,,,,,,,
3.42490604,I2C,0x48 + ACK,,,,,,,,
3.424933792,I2C,0xFF + ACK,,,,,,,,
3.42496154,I2C,0xA0 + ACK,,,,,,,,
3.424989296,I2C,0x41 + ACK,,,,,,,,
3.425017048,I2C,0x28 + ACK,,,,,,,,
3.425044796,I2C,0xFF + ACK,,,,,,,,
3.425072548,I2C,0xC6 + ACK,,,,,,,,
3.425100304,I2C,0x00 + ACK,,,,,,,,
3.425128056,I2C,0xEE + ACK,,,,,,,,
3.425155808,I2C,0xFF + ACK,,,,,,,,
3.425183564,I2C,0x26 + ACK,,,,,,,,
3.425211316,I2C,0x04 + ACK,,,,,,,,
3.425239128,I2C,0xE0 + NAK,,,,,,,,
3.425367248,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.425395012,I2C,0x7F + ACK,,,,,,,,
3.425422204,I2C,0x20 + ACK,,,,,,,,
3.42548032,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.425508024,I2C,0x14 + ACK,,,,,,,,
3.42554196,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.425568652,I2C,0x38 + NAK,,,,,,,,
3.425644208,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.425671912,I2C,0x7F + ACK,,,,,,,,
3.4256991,I2C,0x20 + ACK,,,,,,,,
3.425757216,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.425784984,I2C,0x01 + ACK,,,,,,,,
3.42581892,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.425845612,I2C,0x38 + NAK,,,,,,,,
3.425911168,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.425938932,I2C,0x15 + ACK,,,,,,,,
3.425972868,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.42599956,I2C,0x00 + NAK,,,,,,,,
3.426063932,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
3.426108436,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
3.4651397,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.465167468,I2C,0x7F + ACK,,,,,,,,
3.465194652,I2C,0x00 + ACK,,,,,,,,
3.465252836,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.4652806,I2C,0x1A + ACK,,,,,,,,
3.465314536,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.465341228,I2C,0x01 + NAK,,,,,,,,
3.465416848,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.465446932,I2C,0x7F + ACK,,,,,,,,
3.465474116,I2C,0x00 + ACK,,,,,,,,
3.465532232,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.465559936,I2C,0x2D + ACK,,,,,,,,
3.465593872,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.4656205,I2C,0xFF + ACK,,,,,,,,
3.465648252,I2C,0xA0 + ACK,,,,,,,,
3.465676004,I2C,0xFE + ACK,,,,,,,,
3.465703756,I2C,0xF8 + ACK,,,,,,,,
3.465731512,I2C,0x40 + ACK,,,,,,,,
3.46575926,I2C,0xE8 + ACK,,,,,,,,
3.465787016,I2C,0x00 + ACK,,,,,,,,
3.465814768,I2C,0x51 + ACK,,,,,,,,
3.46584252,I2C,0xFF + ACK,,,,,,,,
3.465870272,I2C,0xAE + ACK,,,,,,,,
3.465898024,I2C,0x00 + ACK,,,,,,,,
3.46592578,I2C,0x26 + ACK,,,,,,,,
3.465953532,I2C,0x05 + ACK,,,,,,,,
3.465981348,I2C,0x10 + NAK,,,,,,,,
3.466109464,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.466137228,I2C,0x7F + ACK,,,,,,,,
3.46616442,I2C,0x20 + ACK,,,,,,,,
3.466222536,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.4662503,I2C,0x14 + ACK,,,,,,,,
3.466284052,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.466310744,I2C,0x38 + NAK,,,,,,,,
3.466386296,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.466414,I2C,0x7F + ACK,,,,,,,,
3.466441192,I2C,0x20 + ACK,,,,,,,,
3.466501308,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.466529072,I2C,0x01 + ACK,,,,,,,,
3.466563012,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.466589704,I2C,0x38 + NAK,,,,,,,,
3.466655256,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.466683024,I2C,0x15 + ACK,,,,,,,,
3.46671696,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.466743652,I2C,0x00 + NAK,,,,,,,,
3.466808024,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
3.466852528,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
3.505882604,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.505910368,I2C,0x7F + ACK,,,,,,,,
3.505937556,I2C,0x00 + ACK,,,,,,,,
3.50599574,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.5060235,I2C,0x1A + ACK,,,,,,,,
3.50605744,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.506084132,I2C,0x01 + NAK,,,,,,,,
3.506159752,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.506187516,I2C,0x7F + ACK,,,,,,,,
3.506214708,I2C,0x00 + ACK,,,,,,,,
3.50627282,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.506300524,I2C,0x2D + ACK,,,,,,,,
3.50633446,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.506361088,I2C,0xFF + ACK,,,,,,,,
3.506388848,I2C,0x60 + ACK,,,,,,,,
3.506416596,I2C,0xFF + ACK,,,,,,,,
3.506444352,I2C,0x78 + ACK,,,,,,,,
3.5064721,I2C,0x40 + ACK,,,,,,,,
3.506499852,I2C,0x38 + ACK,,,,,,,,
3.506527608,I2C,0x00 + ACK,,,,,,,,
3.50655536,I2C,0x55 + ACK,,,,,,,,
3.506583112,I2C,0xFF + ACK,,,,,,,,
3.506610864,I2C,0x69 + ACK,,,,,,,,
3.506638616,I2C,0x00 + ACK,,,,,,,,
3.506666364,I2C,0xF3 + ACK,,,,,,,,
3.506694124,I2C,0x04 + ACK,,,,,,,,
3.506721932,I2C,0xF0 + NAK,,,,,,,,
3.506849992,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.506877756,I2C,0x7F + ACK,,,,,,,,
3.506904948,I2C,0x20 + ACK,,,,,,,,
3.506963064,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.506990832,I2C,0x14 + ACK,,,,,,,,
3.507024768,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.50705146,I2C,0x38 + NAK,,,,,,,,
3.507127012,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.507154716,I2C,0x7F + ACK,,,,,,,,
3.507181908,I2C,0x20 + ACK,,,,,,,,
3.507240024,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.507267788,I2C,0x01 + ACK,,,,,,,,
3.507301724,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.507328416,I2C,0x38 + NAK,,,,,,,,
3.507393972,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.50742174,I2C,0x15 + ACK,,,,,,,,
3.507455488,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.50748218,I2C,0x00 + NAK,,,,,,,,
3.507546548,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
3.507591056,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
3.54662232,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.546650084,I2C,0x7F + ACK,,,,,,,,
3.546677272,I2C,0x00 + ACK,,,,,,,,
3.546735456,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.54676322,I2C,0x1A + ACK,,,,,,,,
3.546796968,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.546823664,I2C,0x01 + NAK,,,,,,,,
3.546899276,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.546927044,I2C,0x7F + ACK,,,,,,,,
3.546954232,I2C,0x00 + ACK,,,,,,,,
3.547012352,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.547040052,I2C,0x2D + ACK,,,,,,,,
3.547073988,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.54710062,I2C,0xFF + ACK,,,,,,,,
3.547128372,I2C,0x88 + ACK,,,,,,,,
3.547156124,I2C,0xFF + ACK,,,,,,,,
3.54718388,I2C,0x18 + ACK,,,,,,,,
3.547211632,I2C,0x40 + ACK,,,,,,,,
3.547239384,I2C,0xB8 + ACK,,,,,,,,
3.547267136,I2C,0xFF + ACK,,,,,,,,
3.547294888,I2C,0x58 + ACK,,,,,,,,
3.547322636,I2C,0xFE + ACK,,,,,,,,
3.547350392,I2C,0xE3 + ACK,,,,,,,,
3.547378144,I2C,0x00 + ACK,,,,,,,,
3.547405896,I2C,0x56 + ACK,,,,,,,,
3.547433648,I2C,0x04 + ACK,,,,,,,,
3.54746146,I2C,0xD0 + NAK,,,,,,,,
3.54758952,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.547617284,I2C,0x7F + ACK,,,,,,,,
3.547644476,I2C,0x20 + ACK,,,,,,,,
3.547702592,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.547730356,I2C,0x14 + ACK,,,,,,,,
3.547764296,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.547790988,I2C,0x38 + NAK,,,,,,,,
3.54786654,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.547894244,I2C,0x7F + ACK,,,,,,,,
3.547921436,I2C,0x20 + ACK,,,,,,,,
3.547979552,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.548007316,I2C,0x01 + ACK,,,,,,,,
3.548041252,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.548067944,I2C,0x38 + NAK,,,,,,,,
3.5481335,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.548161268,I2C,0x15 + ACK,,,,,,,,
3.548195204,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.5482219,I2C,0x00 + NAK,,,,,,,,
3.548286264,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
3.548330772,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
3.587363284,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.587391052,I2C,0x7F + ACK,,,,,,,,
3.58741824,I2C,0x00 + ACK,,,,,,,,
3.58747642,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.587504184,I2C,0x1A + ACK,,,,,,,,
3.587537932,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.587564628,I2C,0x01 + NAK,,,,,,,,
3.587640244,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.587668008,I2C,0x7F + ACK,,,,,,,,
3.5876952,I2C,0x00 + ACK,,,,,,,,
3.587753316,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.58778102,I2C,0x2D + ACK,,,,,,,,
3.587814956,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.587841584,I2C,0xFF + ACK,,,,,,,,
3.58786934,I2C,0xB0 + ACK,,,,,,,,
3.587897092,I2C,0xFF + ACK,,,,,,,,
3.587924844,I2C,0xE0 + ACK,,,,,,,,
3.5879526,I2C,0x3F + ACK,,,,,,,,
3.587980348,I2C,0xF8 + ACK,,,,,,,,
3.5880081,I2C,0xFF + ACK,,,,,,,,
3.588035852,I2C,0x93 + ACK,,,,,,,,
3.588063604,I2C,0xFF + ACK,,,,,,,,
3.588091356,I2C,0x80 + ACK,,,,,,,,
3.588119112,I2C,0x00 + ACK,,,,,,,,
3.588146864,I2C,0x1F + ACK,,,,,,,,
3.588174612,I2C,0x04 + ACK,,,,,,,,
3.588202428,I2C,0xB0 + NAK,,,,,,,,
3.58833556,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.588363256,I2C,0x7F + ACK,,,,,,,,
3.588390444,I2C,0x20 + ACK,,,,,,,,
3.588448556,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.588476324,I2C,0x14 + ACK,,,,,,,,
3.58851026,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.588536952,I2C,0x38 + NAK,,,,,,,,
3.588612508,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.588640212,I2C,0x7F + ACK,,,,,,,,
3.5886674,I2C,0x20 + ACK,,,,,,,,
3.58872552,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.588753284,I2C,0x01 + ACK,,,,,,,,
3.58878722,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.588813916,I2C,0x38 + NAK,,,,,,,,
3.588879468,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.588907232,I2C,0x15 + ACK,,,,,,,,
3.588941172,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.588967864,I2C,0x00 + NAK,,,,,,,,
3.589032232,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
3.58907674,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
3.628108064,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.628135828,I2C,0x7F + ACK,,,,,,,,
3.62816302,I2C,0x00 + ACK,,,,,,,,
3.628221196,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.628248964,I2C,0x1A + ACK,,,,,,,,
3.628282712,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.628309404,I2C,0x01 + NAK,,,,,,,,
3.628385024,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.628412788,I2C,0x7F + ACK,,,,,,,,
3.628439976,I2C,0x00 + ACK,,,,,,,,
3.628498096,I2C,Setup Write to [0x69] + ACK,,,,,,,,
3.628525796,I2C,0x2D + ACK,,,,,,,,
3.628559736,I2C,Setup Read to [0x69] + ACK,,,,,,,,
3.628586364,I2C,0xFF + ACK,,,,,,,,
3.62861412,I2C,0xA0 + ACK,,,,,,,,
3.628641868,I2C,0xFF + ACK,,,,,,,,
3.628669624,I2C,0x30 + ACK,,,,,,,,
3.628697376,I2C,0x40 + ACK,,,,,,,,
3.628725128,I2C,0x10 + ACK,,,,,,,,
3.628752876,I2C,0xFF + ACK,,,,,,,,
3.628780628,I2C,0x90 + ACK,,,,,,,,
3.628808384,I2C,0x00 + ACK,,,,,,,,
3.628836132,I2C,0x83 + ACK,,,,,,,,
3.628863884,I2C,0xFE + ACK,,,,,,,,
3.628891636,I2C,0xA9 + ACK,,,,,,,,
3.628919396,I2C,0x04 + ACK,,,,,,,,
3.628947204,I2C,0xD0 + NAK,,,,,,,,
3.629075324,I2C,Setup Write to [0x69] + ACK,,,,,,,,
